Name,ID,Class,Section,Phone,Email,Math,English,Hindi,Science,Economics,History,Geography,Telugu,Physics,Chemistry
Student_259,aca28974,10,D,7467085851,student_259@school.com,53.0,,65.0,77.0,46.0,,,,,53.0
Student_260,13050899,11,B,9394727276,student_260@school.com,,89.0,43.0,81.0,40.0,,88.0,,,
Student_261,3119d532,10,D,7512287538,student_261@school.com,,,60.0,,97.0,88.0,,100.0,,64.0
Student_262,df714917,10,E,9507698427,student_262@school.com,73.0,51.0,41.0,,,41.0,,88.0,,
Student_263,cca78ff9,6,D,8896319071,student_263@school.com,94.0,,,,,,85.0,74.0,97.0,99.0
Student_264,972af9c6,10,B,6034312421,student_264@school.com,,,,41.0,,95.0,81.0,40.0,,70.0
Student_265,3807309d,8,D,6646286248,student_265@school.com,70.0,,93.0,,88.0,,,50.0,85.0,
Student_266,37060559,9,A,8371514195,student_266@school.com,,71.0,58.0,,,96.0,76.0,,80.0,
Student_267,7ddfd453,9,A,8875018458,student_267@school.com,,96.0,,64.0,,,73.0,45.0,,40.0
Student_268,b3f2bd8d,6,D,9110134949,student_268@school.com,,70.0,48.0,82.0,,,74.0,,100.0,
Student_269,40001407,7,B,9847488872,student_269@school.com,,67.0,,40.0,94.0,,93.0,75.0,,
Student_270,1215c5c9,9,C,6824621442,student_270@school.com,92.0,,,99.0,86.0,82.0,87.0,,,
Student_271,a1612814,11,E,9686422946,student_271@school.com,91.0,,,49.0,,,46.0,98.0,,73.0
Student_272,3200b918,8,C,6601294044,student_272@school.com,,73.0,80.0,71.0,,,,50.0,,65.0
Student_273,1e9f8ce5,6,C,7479466660,student_273@school.com,,79.0,86.0,,,62.0,43.0,,,69.0
Student_274,5dfd8881,10,B,9922908031,student_274@school.com,93.0,48.0,,99.0,,86.0,,,88.0,
Student_275,4da562bc,9,E,7844756880,student_275@school.com,50.0,,,,47.0,,,75.0,51.0,63.0
Student_276,596bcf14,9,D,6908368986,student_276@school.com,61.0,,76.0,,48.0,,86.0,,79.0,
Student_277,101dc489,9,D,8540810753,student_277@school.com,,100.0,79.0,95.0,,,,51.0,60.0,
Student_278,4a147372,7,B,9848920354,student_278@school.com,,41.0,55.0,,,,,95.0,71.0,44.0
Student_279,1df42e75,6,B,9786682801,student_279@school.com,98.0,,80.0,,,93.0,80.0,,62.0,
Student_280,f9057896,10,D,9898487599,student_280@school.com,79.0,,75.0,,66.0,41.0,,59.0,,
Student_281,436eb767,10,B,8747731857,student_281@school.com,62.0,,,,69.0,,,44.0,77.0,45.0
Student_282,9238737c,7,E,9522963609,student_282@school.com,74.0,,,,,78.0,62.0,64.0,88.0,
Student_283,9e37444d,9,C,7892509874,student_283@school.com,,,88.0,53.0,84.0,,,,66.0,84.0
Student_284,df375825,9,B,6960614746,student_284@school.com,,,49.0,,71.0,,,73.0,76.0,46.0
Student_285,0abb58c4,6,E,7611344684,student_285@school.com,,78.0,93.0,,,68.0,,67.0,,50.0
Student_286,7d1fc854,9,C,9616391375,student_286@school.com,49.0,,86.0,,,,56.0,57.0,,54.0
Student_287,8609569a,9,C,6229227920,student_287@school.com,,86.0,87.0,,99.0,56.0,,79.0,,
Student_288,70a4b7db,10,D,9255353792,student_288@school.com,51.0,52.0,73.0,,,,,52.0,53.0,
Student_289,50bfc936,6,D,7706752569,student_289@school.com,53.0,,,,86.0,66.0,54.0,,,91.0
Student_290,96cfc8a0,8,C,8658991001,student_290@school.com,62.0,45.0,66.0,,,,,75.0,59.0,
Student_291,85f0af39,11,B,6671009683,student_291@school.com,,52.0,,,64.0,,44.0,90.0,,53.0
Student_292,c69ae937,7,C,6442679920,student_292@school.com,44.0,,,,40.0,40.0,,93.0,58.0,
Student_293,315ce85f,7,B,9484183985,student_293@school.com,,94.0,,81.0,76.0,91.0,,,,86.0
Student_294,3f736f10,11,A,9896631479,student_294@school.com,65.0,,,,91.0,,75.0,,64.0,96.0
Student_295,9d580473,6,A,8324174402,student_295@school.com,79.0,53.0,,,67.0,50.0,96.0,,,
Student_296,3ae76f06,10,A,8155093035,student_296@school.com,48.0,,,,83.0,54.0,83.0,,55.0,
Student_297,70a07765,6,B,6243638188,student_297@school.com,64.0,,76.0,,91.0,,81.0,,,97.0
Student_298,b0efb975,6,E,9426814916,student_298@school.com,,66.0,,,78.0,,51.0,40.0,52.0,
Student_299,d62b6241,11,D,6600118496,student_299@school.com,,,75.0,,59.0,70.0,68.0,79.0,,
Student_300,26962af9,8,A,9689774204,student_300@school.com,,79.0,51.0,,57.0,,46.0,,63.0,
Student_301,954377b0,10,C,6780517610,student_301@school.com,,99.0,91.0,96.0,,58.0,,,57.0,
Student_302,4819ecf8,7,D,8792994423,student_302@school.com,72.0,,,67.0,50.0,,81.0,66.0,,
Student_303,efb0f7e1,11,D,9662706022,student_303@school.com,64.0,,48.0,,,,,97.0,45.0,70.0
Student_304,c513b1c6,10,E,8731585011,student_304@school.com,74.0,,,79.0,,,69.0,,54.0,67.0
Student_305,e9494b25,10,E,9454720217,student_305@school.com,42.0,71.0,,,86.0,83.0,,,60.0,
Student_306,f8cd0f68,10,E,6817969652,student_306@school.com,82.0,98.0,,48.0,,,65.0,,65.0,
Student_307,96ccd7e8,8,A,9115750594,student_307@school.com,,70.0,64.0,79.0,,,45.0,90.0,,
Student_308,91afb850,9,E,8098931026,student_308@school.com,66.0,60.0,65.0,41.0,,68.0,,,,
Student_309,7fec520e,11,B,6098550611,student_309@school.com,,57.0,82.0,59.0,97.0,,,,90.0,
Student_310,34421724,8,A,9638067723,student_310@school.com,,44.0,42.0,41.0,,,,94.0,,91.0
Student_311,5c5b3f30,10,D,8581402358,student_311@school.com,79.0,,,,72.0,,80.0,95.0,,83.0
Student_312,49a0db33,7,B,9784918387,student_312@school.com,,75.0,59.0,76.0,,95.0,,,62.0,
Student_313,ac7fe6e0,9,B,9417882790,student_313@school.com,95.0,66.0,,,73.0,,82.0,69.0,,
Student_314,06c3ed5e,9,A,6492210093,student_314@school.com,95.0,,,92.0,69.0,61.0,95.0,,,
Student_315,f434a673,7,A,8472802734,student_315@school.com,,,41.0,93.0,,60.0,,89.0,96.0,
Student_316,8e38e066,6,D,9811569318,student_316@school.com,,,,80.0,,43.0,65.0,63.0,,95.0
Student_317,0d01ab6b,6,C,9107572543,student_317@school.com,65.0,52.0,86.0,99.0,,,68.0,,,
Student_318,acc07b97,11,D,6182016712,student_318@school.com,45.0,58.0,43.0,83.0,,,,,,63.0
Student_319,77cba936,7,E,9305877169,student_319@school.com,67.0,,45.0,52.0,92.0,,,,99.0,
Student_320,724a11aa,10,B,6130793089,student_320@school.com,78.0,89.0,92.0,,100.0,,,,,77.0
Student_321,5ef70dbf,6,C,8287631796,student_321@school.com,,,63.0,50.0,,76.0,,,93.0,77.0
Student_322,147d3630,9,C,7961480432,student_322@school.com,,,86.0,,,94.0,,69.0,77.0,85.0
Student_323,138c3afd,8,C,9716147698,student_323@school.com,,60.0,,55.0,,72.0,,63.0,,78.0
Student_324,210b831d,10,B,8364308445,student_324@school.com,,76.0,45.0,64.0,40.0,,,57.0,,
Student_325,b0f7fdd0,11,C,8539817992,student_325@school.com,,77.0,,43.0,,,,73.0,98.0,81.0
Student_326,aa3b2af6,11,E,8565723429,student_326@school.com,,84.0,,,41.0,,52.0,55.0,,49.0
Student_327,c0cb18fb,8,B,8399921285,student_327@school.com,61.0,,63.0,,100.0,98.0,,87.0,,
Student_328,bf76301a,6,C,8798039021,student_328@school.com,71.0,47.0,,91.0,,,,,99.0,44.0
Student_329,2fbd0145,10,C,6965512872,student_329@school.com,44.0,,,95.0,,58.0,63.0,,100.0,
Student_330,b6b30dc9,9,B,9187498119,student_330@school.com,,42.0,,69.0,86.0,,72.0,,96.0,
Student_331,f1cbead2,11,C,7838849001,student_331@school.com,91.0,57.0,,48.0,59.0,,,,,54.0
Student_332,3d60880c,9,E,7925852287,student_332@school.com,,76.0,,,,60.0,80.0,,94.0,95.0
Student_333,2b42e62c,10,C,8757807189,student_333@school.com,73.0,60.0,54.0,,,93.0,,63.0,,
Student_334,b221abba,8,B,7649027516,student_334@school.com,59.0,,,,71.0,99.0,66.0,,,68.0
Student_335,2e904e2a,8,D,6263071013,student_335@school.com,,,78.0,,79.0,72.0,,84.0,,64.0
Student_336,76af0f81,9,D,7699892996,student_336@school.com,,,89.0,94.0,,,78.0,67.0,,79.0
Student_337,7bfbd2c6,8,A,8742170658,student_337@school.com,72.0,59.0,,,,84.0,,96.0,,73.0
Student_338,2461fa8a,8,D,7371173605,student_338@school.com,67.0,99.0,,,68.0,97.0,,67.0,,
Student_339,4f27609d,6,A,8128983294,student_339@school.com,48.0,,,,,71.0,76.0,,62.0,46.0
Student_340,dfc5ce83,8,D,6244314643,student_340@school.com,,63.0,54.0,,,,94.0,48.0,,67.0
Student_341,7e9a25e5,11,D,7292764834,student_341@school.com,64.0,59.0,45.0,64.0,,,,,83.0,
Student_342,0c42a76b,9,C,8956841207,student_342@school.com,,69.0,,83.0,,50.0,56.0,,82.0,
Student_343,614c185a,11,B,8275713602,student_343@school.com,57.0,,,60.0,,89.0,,68.0,44.0,
Student_344,f14f0c6e,10,E,8265089642,student_344@school.com,,71.0,90.0,,,47.0,99.0,95.0,,
Student_345,3c900159,8,D,6024042447,student_345@school.com,,,51.0,70.0,,64.0,,,63.0,91.0
Student_346,34770f83,9,D,8491875735,student_346@school.com,,97.0,,,68.0,,,69.0,75.0,87.0
Student_347,b55e9407,7,E,9360630971,student_347@school.com,,,,88.0,,80.0,67.0,,44.0,49.0
Student_348,9eb4e026,6,A,8502710179,student_348@school.com,,45.0,99.0,41.0,,,,75.0,86.0,
Student_349,d75aab82,8,B,9937369067,student_349@school.com,,,,,56.0,45.0,,47.0,88.0,79.0
Student_350,cab8cc6e,8,E,9339940330,student_350@school.com,48.0,52.0,,52.0,46.0,,,,57.0,
Student_351,e236e219,10,E,9112805965,student_351@school.com,87.0,,72.0,69.0,71.0,,,43.0,,
Student_352,6105dc25,8,B,7100995550,student_352@school.com,80.0,57.0,95.0,,,79.0,,,,70.0
Student_353,5d2fd2a0,6,E,7051377770,student_353@school.com,,,100.0,83.0,,,84.0,49.0,,100.0
Student_354,cf40e078,6,D,8158034126,student_354@school.com,92.0,78.0,86.0,,,,,68.0,,82.0
Student_355,e8a9bb2f,9,E,9841530385,student_355@school.com,91.0,84.0,,,45.0,86.0,,90.0,,
Student_356,c33db1b1,8,A,7807875581,student_356@school.com,,,62.0,53.0,76.0,40.0,,,,98.0
Student_357,b5be5f5f,7,D,9810477108,student_357@school.com,69.0,57.0,,,,,53.0,,96.0,55.0
Student_358,af6ad2a3,6,D,9593556830,student_358@school.com,90.0,,,65.0,47.0,71.0,,,79.0,
Student_359,b3460dd2,9,E,6227918323,student_359@school.com,53.0,,65.0,,68.0,,,,82.0,65.0
Student_360,bd03adaf,6,E,6546710976,student_360@school.com,51.0,,,58.0,,,,52.0,91.0,60.0
Student_361,a141d42f,11,C,7406513689,student_361@school.com,,51.0,41.0,,89.0,93.0,,,56.0,
Student_362,d1973216,6,C,8947052950,student_362@school.com,,56.0,,97.0,,42.0,,62.0,85.0,
Student_363,87748309,11,A,6693785919,student_363@school.com,99.0,100.0,,73.0,,88.0,66.0,,,
Student_364,f4c5a973,8,B,6838724215,student_364@school.com,42.0,,,54.0,,56.0,,57.0,,89.0
Student_365,e598fb94,7,B,8594894359,student_365@school.com,,54.0,,50.0,,64.0,61.0,,,94.0
Student_366,6ff1276e,10,B,8872472343,student_366@school.com,,,94.0,,43.0,,94.0,76.0,,60.0
Student_367,24408949,8,B,8959328261,student_367@school.com,50.0,87.0,65.0,100.0,,,,,,48.0
Student_368,39efee54,9,B,9992735692,student_368@school.com,65.0,,91.0,79.0,,,64.0,74.0,,
Student_369,3130cfb8,8,C,6583474649,student_369@school.com,88.0,95.0,,,,,89.0,79.0,,84.0
Student_370,2d84b0d3,11,D,7440247203,student_370@school.com,71.0,,78.0,,65.0,54.0,,,,63.0
Student_371,526dd97c,6,A,8838843824,student_371@school.com,,,59.0,83.0,,74.0,,,95.0,66.0
Student_372,f58fe87e,9,B,7550117905,student_372@school.com,,,75.0,,47.0,,66.0,98.0,100.0,
Student_373,a3ef14ba,6,C,7493185020,student_373@school.com,,100.0,,,94.0,,68.0,42.0,,48.0
Student_374,7668b1a7,10,E,6274825373,student_374@school.com,96.0,,,,,60.0,60.0,53.0,,69.0
Student_375,bcd1bcd4,10,E,7188423526,student_375@school.com,40.0,,,41.0,43.0,99.0,93.0,,,
Student_376,12a669da,10,C,8432186643,student_376@school.com,42.0,62.0,,,,50.0,,,84.0,81.0
Student_377,edcd24fd,11,A,7936366733,student_377@school.com,64.0,,78.0,,,85.0,,,70.0,74.0
Student_378,fb07070d,7,A,7824829006,student_378@school.com,49.0,,81.0,94.0,,,96.0,72.0,,
Student_379,2bee1437,7,C,7805759480,student_379@school.com,,,87.0,43.0,47.0,56.0,,64.0,,
Student_380,546005b2,9,C,9149191984,student_380@school.com,,92.0,79.0,,94.0,57.0,,,62.0,
Student_381,3ff9df21,6,A,6142467963,student_381@school.com,,89.0,,,59.0,92.0,50.0,,44.0,
Student_382,674224e8,10,C,8977047735,student_382@school.com,,,,41.0,67.0,,,41.0,79.0,93.0
Student_383,142f99c3,8,A,7654254678,student_383@school.com,,40.0,,,92.0,72.0,,,40.0,63.0
Student_384,07c1dc62,10,E,9257693542,student_384@school.com,,45.0,,,52.0,,72.0,,64.0,78.0
Student_385,5a3f1e80,9,A,8650621012,student_385@school.com,64.0,42.0,65.0,,78.0,88.0,,,,
Student_386,a0f9d2c6,9,B,7617643992,student_386@school.com,,65.0,55.0,87.0,89.0,,,51.0,,
Student_387,84e6db26,9,C,6086374885,student_387@school.com,77.0,,45.0,,54.0,,,74.0,100.0,
Student_388,3769c065,6,B,8153883201,student_388@school.com,,91.0,,,78.0,,95.0,,89.0,91.0
Student_389,fa6d6fe5,7,A,6585789921,student_389@school.com,,,,42.0,66.0,53.0,,,67.0,78.0
Student_390,ca9466b2,11,A,8086686669,student_390@school.com,,97.0,94.0,,,51.0,53.0,,,57.0
Student_391,5b22abae,8,B,8931494272,student_391@school.com,79.0,85.0,63.0,,,97.0,80.0,,,
Student_392,2e358097,10,D,7222275695,student_392@school.com,,,84.0,72.0,,,64.0,,78.0,61.0
Student_393,5230f603,8,A,6144840366,student_393@school.com,,,58.0,,,,95.0,91.0,90.0,93.0
Student_394,9eb5be8b,11,D,9605155558,student_394@school.com,100.0,88.0,,57.0,,72.0,,,84.0,
Student_395,ce72f562,10,B,6497236611,student_395@school.com,71.0,,,99.0,99.0,72.0,,,,61.0
Student_396,644cb59d,6,A,6583318878,student_396@school.com,,75.0,,50.0,,,64.0,99.0,47.0,
Student_397,6f0e730a,9,B,7518722494,student_397@school.com,70.0,93.0,74.0,92.0,,,97.0,,,
Student_398,6212a4f5,6,C,9990136934,student_398@school.com,86.0,89.0,,92.0,,,43.0,68.0,,
Student_399,6ed321bc,9,C,8526201876,student_399@school.com,73.0,,91.0,,,63.0,54.0,,,53.0
Student_400,90dd837b,7,E,8665456409,student_400@school.com,88.0,89.0,53.0,,62.0,,,52.0,,
Student_401,14706053,11,B,9411966164,student_401@school.com,43.0,,46.0,41.0,,95.0,77.0,,,
Student_402,63a0ed74,7,A,6219174345,student_402@school.com,,,53.0,86.0,,,79.0,,89.0,83.0
Student_403,2da32d26,10,B,9938656936,student_403@school.com,76.0,70.0,,86.0,,,72.0,,92.0,
Student_404,6cce5e44,10,B,7645140387,student_404@school.com,65.0,,68.0,,43.0,,,96.0,,63.0
Student_405,3e7ff3e0,11,D,9436117044,student_405@school.com,95.0,51.0,41.0,,,85.0,,,78.0,
Student_406,50624781,9,C,6929120432,student_406@school.com,,,,84.0,76.0,91.0,60.0,,79.0,
Student_407,b2de91c3,10,E,7936597893,student_407@school.com,,68.0,40.0,97.0,78.0,,,,,56.0
Student_408,2b7ab78a,7,C,9440565810,student_408@school.com,59.0,84.0,,,56.0,81.0,,,94.0,
Student_409,7b7f289e,6,D,7592532021,student_409@school.com,,88.0,,65.0,97.0,91.0,,,,56.0
Student_410,6a0153c4,8,D,6988713950,student_410@school.com,73.0,,,75.0,67.0,,,,61.0,41.0
Student_411,9ec8d56a,6,A,6109216924,student_411@school.com,43.0,89.0,,,99.0,,74.0,,,75.0
Student_412,e79258e8,8,D,8442122258,student_412@school.com,57.0,56.0,,,58.0,,,60.0,59.0,
Student_413,708a729b,7,A,6592298755,student_413@school.com,,,72.0,,,62.0,95.0,,96.0,55.0
Student_414,4c4d72d1,7,E,7501385764,student_414@school.com,82.0,49.0,,54.0,,59.0,64.0,,,
Student_415,6599f57c,9,B,8985416198,student_415@school.com,98.0,,44.0,,,,,50.0,54.0,58.0
Student_416,c8352a26,7,A,9516367366,student_416@school.com,,64.0,48.0,,87.0,91.0,,,,58.0
Student_417,41b7b6fd,7,E,9500861444,student_417@school.com,,95.0,68.0,,68.0,,,,46.0,75.0
Student_418,fd0f4156,9,C,9448586242,student_418@school.com,42.0,,69.0,56.0,,,49.0,96.0,,
Student_419,1b35f8dd,8,C,8425326156,student_419@school.com,,81.0,92.0,,,,80.0,96.0,,57.0
Student_420,dee8dc04,8,A,7730427504,student_420@school.com,82.0,40.0,,71.0,,,43.0,73.0,,
Student_421,39348c92,7,E,7867574871,student_421@school.com,80.0,88.0,95.0,,,85.0,98.0,,,
Student_422,813e6383,9,D,7564386967,student_422@school.com,86.0,100.0,,,99.0,,45.0,43.0,,
Student_423,128b74ae,7,B,8346639892,student_423@school.com,,,68.0,93.0,,54.0,88.0,,80.0,
Student_424,e1f804fa,6,B,7144592196,student_424@school.com,63.0,,83.0,,,74.0,,,52.0,86.0
Student_425,8b2dd1dc,9,E,7158957739,student_425@school.com,47.0,,,44.0,,91.0,,49.0,,81.0
Student_426,ee9eb9dd,10,C,8828627640,student_426@school.com,,56.0,,71.0,97.0,43.0,,,,55.0
Student_427,52fa0a02,10,C,9930452604,student_427@school.com,,,,44.0,86.0,,53.0,,43.0,67.0
Student_428,3722d037,10,D,7209550406,student_428@school.com,,79.0,,,68.0,,75.0,46.0,45.0,
Student_429,5bd61321,7,A,8930696484,student_429@school.com,,,56.0,,55.0,,87.0,,62.0,43.0
Student_430,aa822e6c,9,E,8528931742,student_430@school.com,,73.0,,77.0,,73.0,,52.0,43.0,
Student_431,328ffbc6,6,E,6487376577,student_431@school.com,87.0,,77.0,42.0,,,46.0,47.0,,
Student_432,a5f302f8,11,A,8662313762,student_432@school.com,,50.0,68.0,,99.0,65.0,,,41.0,
Student_433,708ea33c,6,D,7667358947,student_433@school.com,52.0,57.0,67.0,,,,,43.0,86.0,
Student_434,44f2f16a,9,D,6027686269,student_434@school.com,,,63.0,,,77.0,,95.0,70.0,50.0
Student_435,d3920891,7,E,9783679926,student_435@school.com,,,91.0,87.0,96.0,61.0,64.0,,,
Student_436,b7ff7876,10,E,9092771364,student_436@school.com,,44.0,,72.0,,51.0,93.0,,66.0,
Student_437,5c711a27,7,C,9685742715,student_437@school.com,83.0,,93.0,,55.0,73.0,,86.0,,
Student_438,0c95872f,11,C,6308843627,student_438@school.com,65.0,83.0,,,,,47.0,,77.0,87.0
Student_439,91339a68,10,E,6736695819,student_439@school.com,100.0,62.0,97.0,,,,,57.0,,40.0
Student_440,9b89042b,11,D,9799741077,student_440@school.com,93.0,50.0,48.0,69.0,,66.0,,,,
Student_441,87a86eed,11,D,8075719181,student_441@school.com,,,,55.0,76.0,43.0,94.0,,75.0,
Student_442,00b4b9a9,11,C,8934472735,student_442@school.com,,82.0,,48.0,54.0,,80.0,,49.0,
Student_443,eb64bb27,11,C,7904662209,student_443@school.com,,58.0,90.0,,,,81.0,,97.0,49.0
Student_444,6bf4be9f,11,B,8927351655,student_444@school.com,51.0,,,43.0,,70.0,89.0,,85.0,
Student_445,42ed9643,11,B,9394279083,student_445@school.com,,,44.0,,,,76.0,72.0,89.0,81.0
Student_446,61abca3c,6,E,6054121012,student_446@school.com,100.0,67.0,,,54.0,,54.0,65.0,,
Student_447,0c0d2b30,7,A,9040531334,student_447@school.com,,76.0,,96.0,42.0,,82.0,69.0,,
Student_448,e2de7c35,10,D,6621570495,student_448@school.com,,,43.0,,,60.0,60.0,72.0,52.0,
Student_449,84a68a04,11,C,7149917939,student_449@school.com,46.0,,91.0,,,69.0,,,69.0,86.0
Student_450,73be917f,10,B,9249910501,student_450@school.com,75.0,,,49.0,,,63.0,77.0,87.0,
Student_451,ab4dbc66,7,E,6330216752,student_451@school.com,80.0,,78.0,61.0,,54.0,,,68.0,
Student_452,721a8d34,6,A,7372748756,student_452@school.com,,,75.0,98.0,,49.0,68.0,,,56.0
Student_453,9c9d0a0f,6,D,9404643742,student_453@school.com,49.0,47.0,,69.0,,,,,65.0,56.0
Student_454,9d89f2d4,8,E,9076987582,student_454@school.com,57.0,,,,42.0,96.0,,92.0,,89.0
Student_455,27eddc64,11,D,9905824768,student_455@school.com,,40.0,,,46.0,53.0,,93.0,87.0,
Student_456,cea18080,10,E,7946125243,student_456@school.com,,,,69.0,73.0,,100.0,56.0,77.0,
Student_457,cb115246,7,A,6578240682,student_457@school.com,95.0,54.0,,,,46.0,64.0,68.0,,
Student_458,aa7da8aa,8,C,7841983834,student_458@school.com,,69.0,47.0,,,,,43.0,82.0,69.0
Student_459,7a2cf63e,10,B,6552590110,student_459@school.com,53.0,,,44.0,,88.0,64.0,74.0,,
Student_460,46dfbd63,6,A,9309062545,student_460@school.com,96.0,,88.0,99.0,,71.0,66.0,,,
Student_461,e3523720,6,C,8777852196,student_461@school.com,71.0,,,93.0,,58.0,,,76.0,61.0
Student_462,2df4310d,6,E,7343385672,student_462@school.com,,,,72.0,56.0,42.0,98.0,,88.0,
Student_463,727ac37c,9,D,7653590579,student_463@school.com,,,,82.0,,61.0,95.0,68.0,,56.0
Student_464,67dea2be,10,D,7821993852,student_464@school.com,,42.0,,42.0,57.0,91.0,,,,84.0
Student_465,186add94,8,D,6638166600,student_465@school.com,98.0,,84.0,41.0,,83.0,,,74.0,
Student_466,5260118c,8,E,9518917211,student_466@school.com,,40.0,,64.0,44.0,51.0,67.0,,,
Student_467,76bc3262,6,C,7437470196,student_467@school.com,84.0,97.0,,83.0,75.0,,,,,51.0
Student_468,98ede8ef,6,A,6370868489,student_468@school.com,90.0,61.0,,80.0,,,51.0,,,70.0
Student_469,870543ed,6,A,8166029940,student_469@school.com,,85.0,,59.0,96.0,96.0,,89.0,,
Student_470,3007e8a4,6,C,7126880858,student_470@school.com,,52.0,,71.0,,,,95.0,70.0,56.0
Student_471,a3c08a4b,7,D,8394016101,student_471@school.com,,,,95.0,50.0,93.0,,60.0,83.0,
Student_472,df15e3bb,8,C,8870352470,student_472@school.com,,49.0,64.0,,47.0,44.0,,98.0,,
Student_473,32c91b84,8,E,8955304001,student_473@school.com,51.0,79.0,,,87.0,,,100.0,,50.0
Student_474,542af174,8,E,6927663479,student_474@school.com,84.0,,,42.0,84.0,,72.0,,51.0,
Student_475,6ec0a639,8,B,7401118537,student_475@school.com,,64.0,,82.0,,50.0,64.0,51.0,,
Student_476,db165b02,10,A,7057968737,student_476@school.com,46.0,57.0,,,98.0,60.0,75.0,,,
Student_477,d9c5646e,11,C,7448163227,student_477@school.com,72.0,,48.0,,,67.0,,77.0,,49.0
Student_478,9ecccbd9,6,B,6872339006,student_478@school.com,,69.0,92.0,62.0,87.0,,,,,79.0
Student_479,fa1d66df,9,D,6123995159,student_479@school.com,,86.0,,64.0,,,96.0,68.0,98.0,
Student_480,ab79319e,8,B,7830660254,student_480@school.com,,,81.0,78.0,,49.0,41.0,,,63.0
Student_481,6a6fbcc5,11,D,7394502546,student_481@school.com,,,,54.0,85.0,,63.0,76.0,,68.0
Student_482,12ac9e5e,8,E,6211531330,student_482@school.com,40.0,86.0,96.0,,,71.0,61.0,,,
Student_483,b571eea3,6,A,6641800587,student_483@school.com,,85.0,89.0,,84.0,82.0,,,,56.0
Student_484,be197dea,7,D,8902086087,student_484@school.com,,48.0,,,,40.0,,86.0,94.0,79.0
Student_485,f65116ae,7,E,6326524161,student_485@school.com,52.0,47.0,,42.0,,,56.0,89.0,,
Student_486,37c42f40,9,A,9491780413,student_486@school.com,45.0,58.0,,,43.0,,,,42.0,59.0
Student_487,7bd8482d,8,A,8339953436,student_487@school.com,97.0,,,,,88.0,80.0,85.0,,70.0
Student_488,6b36b3f5,9,D,8999734417,student_488@school.com,,73.0,,73.0,,54.0,92.0,,98.0,
Student_489,49fb9f5e,7,E,7407196968,student_489@school.com,,,,93.0,59.0,94.0,42.0,96.0,,
Student_490,217f4665,11,C,6492865644,student_490@school.com,69.0,94.0,79.0,44.0,,,,94.0,,
Student_491,0974fa45,6,C,9521519840,student_491@school.com,,57.0,79.0,,90.0,,,,49.0,74.0
Student_492,bd46112b,9,E,7067663142,student_492@school.com,50.0,,,63.0,81.0,60.0,,,55.0,
Student_493,5f48c77f,11,D,9388058131,student_493@school.com,45.0,,86.0,,99.0,78.0,,,,81.0
Student_494,98c53053,9,E,8773150969,student_494@school.com,,,81.0,85.0,,92.0,48.0,52.0,,
Student_495,ea5594c8,10,C,7430347539,student_495@school.com,87.0,85.0,,,,90.0,71.0,,,64.0
Student_496,c50f48f8,11,D,7852151552,student_496@school.com,71.0,,,88.0,75.0,,94.0,,,52.0
Student_497,6540d47c,9,A,8127293631,student_497@school.com,83.0,,,79.0,,,98.0,41.0,76.0,
Student_498,2ac3ea08,7,E,9824555226,student_498@school.com,,75.0,42.0,,,,63.0,,93.0,64.0
Student_499,7005c314,11,A,9037307202,student_499@school.com,,62.0,99.0,,,,54.0,92.0,,87.0
Student_500,f8694c2a,10,C,7285259009,student_500@school.com,69.0,63.0,100.0,,,,76.0,,56.0,
Student_501,50f62e7f,10,D,6511297267,student_501@school.com,54.0,53.0,83.0,,,,,49.0,,69.0
Student_502,b5fd133d,6,B,8400513395,student_502@school.com,55.0,77.0,,64.0,,91.0,77.0,,,
Student_503,4b606c4d,6,A,7618029696,student_503@school.com,,71.0,54.0,,54.0,,,,99.0,54.0
Student_504,8db0648b,8,B,9989784455,student_504@school.com,63.0,82.0,,,,95.0,,,51.0,75.0
